provider_name,amount
152 FURAHA MEDICAL CARE,97440.0
153 GACAL BUDGET HOSPITAL,188160.0
154 GALAXY HOSPITAL LIMITED,573940.0
155 GALILEE HOSPITAL KITALE LIMITED,420000.0
156 GARISSA COUNTY REFERRAL HOSPITAL,78400.0
157 GARISSA DOCTORS PLAZA,255360.0
158 GENERATION AND VISIONARY MEDICAL CENTRE,138880.0
159 GERTRUDES GARDEN CHILDREN'S HOSPITAL,7965440.0
160 GIFTED MINDS MEDICAL CENTRE,280000.0
161 GILGIL SUB-COUNTY HOSPITAL,470400.0
162 GINGER HOSPITAL LIMITED,120960.0
163 GITHUNGURI HEALTH CENTRE,40000.0
164 GOLGOTHA MEDICAL CENTRE,64960.0
165 GOODWILL COTTAGE HOSPITAL,137760.0
166 GOT-ADE NURSING HOME LIMITED,70560.0
167 GRACE PARK MEDICAL CENTRE,772800.0
168 GRAND ROYALCARE MEDICAL CLINIC LIMITED,124320.0
169 GRANTON & DOLLY NURSING HOME LIMITED,60480.0
170 GUDA NURSING HOME,89600.0
171 GURU NANAK RAMGARHIA HOSPITAL,403200.0
172 GYNOCARE WOMENS AND FISTULA HOSPITAL LTD,13440.0
173 HABIB NURSING HOME,163520.0
174 HADADO MATERNITY AND NURSING HOME LIMITED,49280.0
175 HAPSA MEDICAL CENTRE,56000.0
176 HAVANA HOSPITAL LIMITED,80640.0
177 HAWI FAMILY HOSPITAL,928000.0
178 HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITAL,13440.0
179 HEALTHPACT HOSPITAL,114240.0
180 HEALTHWIZ MEDICAL CENTRE,11200.0
181 HELFEN MEDICAL CENTRE,15680.0
182 HELMI JONAS HEALTH CENTRE URADI,208240.0
183 HEMA HOSPITAL,100800.0
184 HENRY MADUMA COMMUNITY MEDICAL CENTER LIMITED,694400.0
185 HIGHGATE HEALTHCARE LIMITED,4480.0
186 HILL WOOD HEALTH CARE LIMITED,168000.0
187 HILLVIEW NURSING HOME TAKABA LIMITED,165760.0
188 HODHAN MEDICAL CLINIC AND EYE CARE LTD,13440.0
189 HOLO KADAWA COMMUNITY CLINIC,203840.0
190 HOLSOMS NURSING HOME,263200.0
191 HOMEPEARL MEDICAL CLINIC,660800.0
192 HOPE FOR WIDOWS AND CHILDREN FOUNDATION NURSING HOME,103040.0
193 HOPE HARTSHILL CLINIC,810880.0
194 HOPE MATTERS INTERNATIONAL-VILLAGE OF HOPE HOSPITAL,213920.0
195 HOPECARE HOSPITAL LIMITED,4480.0
196 HOUSE OF HOPE MEDICAL CENTRE,400960.0
197 HUNTER MEDICAL CENTRE RUNYENJES,114240.0
198 HURUMA HOSPITAL- MATHARE NORTH ANNEX,416640.0
199 HURUMA MATERNITY & NURSING HOME,635040.0
200 IBNU SINA NURSING HOME AND PHARMACY LIMITED,6720.0
201 ICF NURSING HOME,138880.0
202 IKEREGE LIFECARE MEDICAL CENTER LTD,2430400.0
203 IMANI MEDICAL CENTRE KATULANI,13440.0
204 IMARA HOSPITAL EMBU,211680.0
205 INTERAIL COMMUNITY HEALTH SERVICES LTD,439040.0
206 ISEGERE TOTO CLINIC,94080.0
207 ITARC KENYA LIMITED,194880.0
208 ITHANGA HEALTH CENTRE,50000.0
209 IVORY HEALTH SOLUTIONS LIMITED GITHUNGURI,49280.0
210 JAMII MEDICAL CENTRE - EMBAKASI,183680.0
211 JAMII WELLNESS HOSPITAL,147840.0
212 JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL,5013120.0
213 JEMINDAS NURSING HOME LIMITED,105280.0
214 JETTY HEALTHCARE HOSPITAL,12240.0
215 JOINT PARTNERS NURSING HOME,315840.0
216 JOKWERIN COMMUNITY NURSING HOME,313600.0
217 JUMUIA HOSPITAL HURUMA,525280.0
218 KAGIO HOSPITAL LIMITED,156800.0
219 KAJIADO COUNTY REFERRAL HOSPITAL,211680.0
220 KAKUMA MISSION HOSPITAL,47040.0
221 KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOYA,377440.0
222 KARURUMO MEDICAL CENTRE LTD,33600.0
223 KATHATHANI MEDICAL CENTRE,6720.0
224 KATHULUMBI DISPENSARY,70000.0
225 KATITO MEDICAL CENTRE,22400.0
226 KENYATTA NATIONAL HOSPITAL,11110547.0
227 KENYATTA NATIONAL HOSPITAL AMENITY WING,9173544.0
228 KENYENYA MEDICAL AND DIAGNOSTIC CENTRE,6720.0
229 KERUGOYA COUNTY REFERRAL HOSPITAL,556640.0
230 KERUGOYA MEDICAL CENTRE,337120.0
231 KHAIRAT MEDICAL CENTRE LIMITED,87360.0
232 KIAMBU COUNTY REFERRAL HOSPITAL_1,10000.0
233 KIDAO FAMILY CLINIC,4480.0
234 KIJANAHERI MEDICAL CENTRE,89600.0
235 KINANI FAMILY DENTAL AND MEDICAL CARE,6720.0
236 KINGDOM FAITH BASED HOSPITAL,58240.0
237 KINONDO KWETU HOSPITAL,145600.0
238 KIRINYAGA TREATMENT CENTRE,10080.0
239 KISII FAMILY MEDICAL CENTRE LIMITED-ANNEX,29120.0
240 KISII SPECIALIST HOSPITAL LTD,80640.0
241 KOMAROCK MODERN HEALTHCARE,58240.0
242 KOMAROCK MODERN HEALTHCARE -CHUKA,104160.0
243 KOMAROCK MODERN HEALTHCARE- KATHWANA,75280.0
244 KOROWE HIGHWAY HOSPITAL,2018240.0
245 KORU HOLY FAMILY MISSION HOSPITAL,2460400.0
246 KOYANI MEDICAL CENTER,33440.0
247 KWA MURIMI HEALTHCARE CENTRE,12240.0
248 KYUSO NEEMA MEDICAL HEALTH SERVICES,31200.0
249 LADOPHARMA MEDICAL CENTRE-MASARA LTD,12040.0
250 LADOPHARMA NURSING HOME LIMITED,43440.0
251 LAISAMIS CATHOLIC HOSPITAL,288960.0
252 LAKEVIEW HOSPITAL LIMITED,107520.0
253 LAMU COUNTY REFERRAL HOSPITAL,40320.0
254 LANASETS MEDICAL CLINIC AND REFERAL LABORATORY LIMITED,127680.0
255 LANGONI HOSPITAL LTD,282240.0
256 LAPKEYET BETALIFE MEDICAL LIMITED,118720.0
257 LEGACY FAMILY HEALTH OPTION MULOT,34640.0
258 LIANI/KIATINENI DISPENSARY,20000.0
259 LIFECARE HOSPITAL LIMITED-MERU,937440.0
260 LIFECARE HOSPITAL-ELDORET LIMITED,796240.0
261 LIMURU VALLEY-MED DIAGNOSTIC CENTER LIMITED,2240.0
262 LIVING ROOM INTERNATIONAL,194880.0
263 LLOYDS GRANDMED HOSPITAL,472640.0
264 LODWAR TUMAINI MEDICAL SERVICES,33600.0
265 LUIZ HOASIS MEDICAL CENTRE EBATE,120960.0
266 LUKENYA MEDICAL CENTRE,13440.0
267 LUMINO NURSING AND MATERNITY HOME,73920.0
268 MAASAI COMMUNITY HOPE MEDICAL CENTRE,145600.0
269 MACCABEES HEALTHCARE LIMITED,6720.0
270 MAGDAK MATERNITY HOSPITAL LIMITED,13440.0
271 MAGENA VIEWCARE MEDICAL CENTRE,85120.0
272 MAIMOON HOSPITAL,231840.0
273 MAKADARA HEALTH CARE AND MATERNITY HOME,26720.0
274 MAKINDU MEDICAL CENTRE,53760.0
275 MAKUENI COUNTY REFERRAL HOSPITAL,2089840.0
276 MALAHA COMMUNITY HOSPITAL LIMITED,4480.0
277 MALIFISA HOSPITAL LIMITED,13440.0
278 MAMA BIRITA HOSPITAL LIMITED,6720.0
279 MAREDICS MEDICAL CENTRE LTD,2240.0
280 MARIGAT CATHOLIC MISSION HEALTH CENTRE,760000.0
281 MARY IMMACULATE COTTAGE HOSPITAL (MOMBASA),30000.0
282 MARY IMMACULATE DISPENSARY NANYUKI,20000.0
283 MASABA HOSPITAL LTD MASENO,851200.0
284 MATIBABU FOUNDATION HOSPITAL UKWALA,20080.0
285 MATUNGULU MEDICAL HEALTH AND WELNESS CENTRE,49280.0
286 MAUA METHODIST HOSPITAL,493920.0
287 MAVENS HEALTHCARE LIMITED,89600.0
288 MBITINI HEALTH CENTRE,50320.0
289 MBITINI REHEMA COMMUNITY HOSPITAL,28960.0
290 MEDINA MEDICARE HOSPITAL LIMITED- HOLA,164640.0
291 MEDITEST DIAGNOSTIC SERVICES LTD,16800.0
292 MEDIWELL HEALTHCARE LIMITED,26880.0
293 MEPHI HEALTH SERVICES,1559040.0
294 MEPHI HEALTH SERVICES LTD-LAMU,295680.0
295 MERU DOCTORS PLAZA LIMITED,218400.0
296 MERU TEACHING AND REFERRAL HOSPITAL,838880.0
297 MIGORI COUNTY REFERRAL HOSPITAL,248640.0
298 MIHANGO COMMUNITY HEALTH CENTRE,150000.0
299 MIKINDANI HOSPITAL,16720.0
300 MIKINDANI MEDICAL CENTRE,2240.0
301 MISIWI MEMORIAL HOSPITAL,560000.0
302 MODERN ABERDARE VIEW HOSPITAL LIMITED,10080.0
303 MOI TEACHING AND REFERRAL HOSPITAL,5098600.0
304 MOI VOI COUNTY REFERRAL HOSPITAL,262080.0
305 MOLO SUB-COUNTY HOSPITAL,80640.0
306 MOTHER ANGELA HURUMA HOSPITAL,47040.0
307 MOTHER KEVIN CATHOLIC HOSPITAL,305760.0
308 MOTHER SOLBRIT HEALTH CENTRE,716800.0
309 MOUNT OLIVE SINAI HOSPITAL LTD,35840.0
310 MOUNT OLIVES MEDICAL CENTRE,4480.0
311 MOUNTAIN VIEW MEDICAL CENTRE-CHAKA LIMITED,156800.0
312 MT. KENYA KANGEMA HOSPITAL LIMITED,89600.0
313 MTWAPA HALTH CENTRE,40000.0
314 MUAD MEDICAL CENTRE,40320.0
315 MULATYA MEMORIAL HOSPITAL,57120.0
316 MULEMI NURSING HOME,420000.0
317 MUMBUNI MATERNITY AND NURSING HOME,127680.0
318 MUMIAS JAMIA HEALTH CENTER,24480.0
319 MUMONI NURSING HOME,90160.0
320 MUSHRAF NURSING HOME LIMITED,6720.0
321 MUSOLI MEDICAL CENTRE LTD,100800.0
322 MWANGAZA MEDICAL CENTRE,120000.0
323 MWATATE COMMUNITY HEALTH CARE,4480.0
324 MWEA COUNTY MEDICAL CENTRE,51520.0
325 MWELLA HEALTHCARE CENTER,4480.0
326 MWIHILA MISSION COG HOSPITAL,40080.0
327 MWIKI MODERN MATERNITY,6720.0
328 MWINGI DOCTOR'S PLAZA LIMITED,6720.0
329 MWINGI FAMILY NURSING HOME,136640.0
330 MWINGI SPECIALIST HOSPITAL,278880.0
331 NAIROBI HOMES NURSING HOME LTD,6720.0
332 NAIROBI MENTAL HEALTH SERVICES,295680.0
333 NAIROBI WEST HOSPITAL,4189920.0
334 NAITIRI JAMBO MEDICAL CLINIC,73920.0
335 NAKURU HEART CENTRE,56000.0
336 NALA MATERNITY & NURSING HOME,2797760.0
337 NAMUNYAK MEDICAL CENTRE,38080.0
338 NAROK COTTAGE HOSPITAL,406560.0
339 NAROMORU LEVEL 4 HOSPITAL,782880.0
340 NASHWA NURSING HOME,90720.0
341 NASIM NURSING HOME,33600.0
342 NASSI HOSPITALS,381360.0
343 NAZARETH HOSPITAL,415520.0
344 NDONYO HEALTHCARE-KWA MUHIA,120960.0
345 NEBO HEALTH SOLUTIONS LTD,6720.0
346 NEEMA HOSPITAL LTD ANNEX,315840.0
347 NEW ELGON VIEW MEDICAL COTTAGE,2087120.0
348 NEW KILIFI WANANCHI MATERNITY & NURSING HOME,40320.0
349 NIROCK HEALTH CARE,17920.0
350 NOORBA MEDICAL CENTRE LIMITED,6720.0
351 NORLOOK MEDICAL CENTER,629440.0
352 NORTH KINANGOP CATHOLIC HOSPITAL,1093680.0
353 NYAHURURU COUNTY REFERRAL HOSPITAL,124320.0
354 NYAMAGWA HEALTH CENTRE,196720.0
355 NYAMBENE CLINICAL SERVICES AND NURSING HOME,23520.0
356 NYAMBENE SUB-COUNTY HOSPITAL,2560240.0
357 NYANDIWA DISPENSARY,695520.0
358 NYANGENA HOSPITAL LTD,197710.0
359 OASIS DOCTORS PLAZA MIGORI,6720.0
360 OLARE MEDICAL CENTRE,6720.0
361 OLJABET HOSPITAL,63840.0
362 ONSARE MEDICAL CLINIC,53760.0
363 OPTIMUM CURRENT HEALTH CARE,2240.0
364 ORUBA NURSING & MATERNITY HOME,12240.0
365 OSMAN MEDICAL SERVICES,28960.0
366 OUR LADY STAR OF THE SEA HURUMA HEALTH CENTRE,8960.0
367 PANDYA MEMORIAL HOSPITAL,1417920.0
368 PATANISHO MATERNITY & NURSING HOME,376320.0
369 PCEA CHOGORIA HOSPITAL,584080.0
370 PEARLS AND PSALMS HOSPITAL LIMITED,163520.0
371 PEJMED ULTRACARE SPECIALIST HOSPITAL LTD,63840.0
372 PEMAH NURSING & MATERNITY HOME,725760.0
373 PEMASON MEDICAL CENTRE,154560.0
374 PHADAM HOSPITAL COMPANY LTD - NASRA,490560.0
375 PHINAL COMMUNITY MEDICAL CENTRE,264960.0
376 PLAINSVIEW NURSING HOME LTD,544320.0
377 POPLAR HOSPITAL LTD,60480.0
378 PORT FLORENCE COMMUNITY HOSPITAL - AWASI,979920.0
379 PORT FLORENCE COMMUNITY HOSPITAL - MEGA PLAZA LIMITED,20160.0
380 PORT-REITZ SUB COUNTY HOSPITAL,1373680.0
381 PRECIOUS HOSPITAL,127680.0
382 PREMIER HOSPITAL,248080.0
383 PRIME GALA MEDICAL CENTRE,15680.0
384 PUMWANI MATERNITY AND REFERRAL HOSPITAL,1477840.0
385 PWANI MATERNITY AND NURSING HOME,141120.0
386 PYNET HEALTHCARE LIMITED,465920.0
387 QARAN HOSPITAL LIMITED,69440.0
388 QASIMS HOSPITAL LIMITED,1807680.0
389 QUEENS & KINGS HEALTH CENTRE,78400.0
390 QUEENTERIC ANNEX HOSPITAL-KISUMU BRANCH,231840.0
391 QUINTAS MEDICAL CENTRE LIMITED,91840.0
392 R.R.M.T.D ROPMENT MEDICAL CENTRE,11200.0
393 RACHAR SUGARBELT NURSING & MATERNITY HOME,11200.0
394 RADIANT GROUP HOSPITAL LIMITED PANGANI,525280.0
395 RADIANT GROUP OF HOSPITALS KASARANI SPORTSVIEW,107520.0
396 RADIANT GROUP OF HOSPITALS KIAMBU,87360.0
397 RAM HOSPITAL LTD KISII,5300160.0
398 RAMATA NURSING HOME LTD,152320.0
399 RAMULA HEALTH CENTRE,15680.0
400 RAPHA HOSPITAL & CLINICS,150240.0
401 RAPHA MAKUENI NURSING HOME LTD,66080.0
402 RAVINE GLORY HEALTHCARE SERVICES MOGOTIO,98560.0
403 RAVINE GLORY HOSPITAL LIMITED-MOGOTIO TOWN,416640.0
404 RAVINNA HOSPITAL LIMITED,86960.0
405 REKEKE MODEL HEALTH CENTRE,10000.0
406 RELIABLE HEALTHCARE SERVICES LIMITED,80640.0
407 RELIANCE HOSPITAL LIMITED,192080.0
408 RFH HEALTHCARE - SYOKIMAU,342720.0
409 RFH HEALTHCARE -KIAMBU ROAD,201600.0
410 RFH HEALTHCARE HOSPITAL - RUAKA,282240.0
411 RFH HEALTHCARE-KOMAROCK,480480.0
412 RFH HEALTHCARE-RUIRU,258720.0
413 RFH SPECIALIST HOSPITAL,742560.0
414 RFH-HEALTHCARE-IMAARA,138880.0
415 RHEEMAH HOSPITAL LIMITED,80640.0
416 RIFT VALLEY PROVINCIAL GENERAL HOSPITAL NAKURU,2610720.0
417 RIGOMA MEDICAL CENTRE,143360.0
418 RIMAAL PRIME COMMUNITY HOSPITAL,123200.0
419 RINGA COMMUNITY HOSPITAL LIMITED,235200.0
420 RINGA HEALTH CENTRE,20000.0
421 RIVERSIDE NURSING HOME.,38080.0
422 RIVERSITE MEDICAL CLINIC,4480.0
423 RIYADH MEDICAL CENTRE LTD,6720.0
424 ROBINS HEALTHCARE LIMITED,833280.0
425 ROSAMA MEDICAL SERVICES,35840.0
426 ROYAL ST MONICAH MEDICAL CENTRE LIMITED,31360.0
427 ROYAL VICTORIA HOSPITAL YALA,369600.0
428 ROYALSTAR FAMILY HOSPITAL LIMITED,134400.0
429 RTC MEDICAL CENTRE,381020.0
430 RUIRU NURSING HOSPITAL LIMITED,960560.0
431 RUMURUTI SUB-COUNTY HOSPITAL,97440.0
432 SACHANGWAN HIGHWAY MEDICAL CENTRE,170240.0
433 SAGALLA HEALTH CENTRE,10000.0
434 SAGANA SUB-COUNTY HOSPITAL,154560.0
435 SAINT GABRIEL HOSPITAL AND WELLNESS CENTER,6720.0
436 SAMARA MEDICAL CENTRE,722400.0
437 SAMARITANHOPE MATERNITY AND NURSING HOME LIMITED,44800.0
438 SAMJOMEN HOSPITAL LIMITED,33520.0
439 SANTA JANE MATERNITY AND NURSING HOME,15762.7
440 SANTIRO MEDICAL CENTRE COMPANY LIMITED,215040.0
441 SAVANI NURSING AND MATERNITY CENTRE LIMITED,853440.0
442 SAYAYI HOSPITAL LIMITED,1214080.0
443 SCION HEALTHCARE- KWA NJENGA,224000.0
444 SCION HOSPITAL LIMITED,59360.0
445 SCION MEDICAL CENTRE MWIKI LIMITED,6720.0
446 SECOND TO NONE HOSPITAL LIMITED,98560.0
447 SEGA DISPENSARY,130000.0
448 SEGA DISPENSARY,30000.0
449 SHALOM HOSPITAL,194880.0
450 SHALOM RERU CLINIC,71680.0
451 SHAMAKHOKHO NEEMA MEDICAL CENTRE,188160.0
452 SHAMMAH NURSING HOME LIMITED,26880.0
453 SHAMSU HEALTHCARE LTD,98560.0
454 SHELLY BEACH HOSPITAL,4693920.0
455 SHEYWE COMMUNITY HOSPITAL LTD,4415040.0
456 SHIBALE MEDICAL CENTRE,22400.0
457 SIAYA COUNTY REFERRAL HOSPITAL,1666400.0
458 SIAYA MEDICAL CENTRE,3988320.0
459 SIHA MEDICAL HOME LIMITED MPEKETONI,2247840.0
460 SILOAM APPEX MEDICAL CENTRE,24480.0
461 SILOAM HOSPITAL LIMITED,7492240.0
462 SILOAM HOSPITAL LTD BOMET,672000.0
463 SILVAD CALVARY HILL SPECIALIST HOSPITAL LTD,70560.0
464 SILVERCARE MEDICAL CLINIC LTD,385280.0
465 SIMAHO MCH/FP CLINIC,29120.0
466 SINAI HOSPITAL RONGAI LTD,157920.0
467 SIPILI MATERNITY AND NURSING HOME,188160.0
468 SIPILI MATERNITY AND NURSING HOME ANNEX,29120.0
469 SISTER FREDAS MEDICAL CENTRE,567840.0
470 SISTO MAZZOLDI HOSPITAL,66880.0
471 SKYLARMAT MEDICAL CENTRE,85120.0
472 SMART HEALTHCARE MAAI MAHIU,13440.0
473 SOLAYA MEDICAL CENTER LIMITED,8960.0
474 SONAK COMMUNITY MEDICAL CENTRE,38360.0
475 SORI LAKESIDE HOSPITAL,30240.0
476 SORI LAKESIDE HOSPITAL -SINDO BRANCH,71680.0
477 SORI LAKESIDE HOSPITAL-NDHIWA,59280.0
478 SOUTH B HOSPITAL LTD,392000.0
479 SPERANSA HEALTH CARE LIMITED,35840.0
480 SPRINGS HERITAGE NURSING HOME,99120.0
481 SPRINTLIGHT HOSPITAL LIMITED,17920.0
482 ST ELIZABETH MEDICAL CENTRE,60480.0
483 ST GABRIEL HOSPITAL LIMITED,562890.0
484 ST JAIRUS HOSPITAL,20160.0
485 ST JUDE THADDEUS MEDICAL CENTRE KAMUNGEI,44800.0
486 ST LUCIA MEDICAL CENTRE BUOYE,16800.0
487 ST LUKES ORTHOPAEDIC AND TRAUMA HOSPITAL UASIN GISHU,525280.0
488 ST MARK JUST HOSPITAL MULOT LIMITED,4480.0
