provider_name,amount
50 CHESONGOCH MISSION HOSPITAL,168000.0
51 CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSPITAL LIMITED,705600.0
52 CHUKA NURSING HOME,33600.0
53 CITY EYE HOSPITAL,5328040.0
54 CITY EYE HOSPITAL LIMITED,1189440.0
55 CITY GATE DOCTORS PLAZA LTD,884800.0
56 CONSOLATA HOSPITAL KYENI,222840.0
57 CONSOLATA COTTAGE HOSPITAL CHUKA,470400.0
58 CONSOLATA HOSPITAL GITORO,89600.0
59 CONSOLATA HOSPITAL MATHARI,1474480.0
60 CONSOLATA HOSPITAL NANYUKI,134400.0
61 CONSOLATA HOSPITAL NKUBU,1993600.0
62 COPTIC HOSPITAL - LUANDA,234000.0
63 COPTIC HOSPITAL - NGONG ROAD,1512000.0
64 COTTOLENGO MISSION HOSPITAL,1489040.0
65 COUNTY MEDICAL CENTRE EMBU LTD,847840.0
66 CROWN SPECIALIST CENTRE,1012440.0
67 DARUSALAAM HOSPITAL,89600.0
68 DIANI BEACH HOSPITAL,190400.0
69 DOPHIL NURSING &amp; MATERNITY HOME NOMIYA FAITH BASED,1783600.0
70 DR AGARWALS EYE HOSPITAL,1728000.0
71 DR.AGARWAL'S EYE HOSPITAL,33600.0
72 EAGLE HEALTH AND CLINIC SERVICES,1265600.0
73 EASTEND DOCTORS PLAZA MEDICAL CENTRE LIMITED,145600.0
74 ELDAMA RAVINE NURSING HOME,179200.0
75 ELDAMA RAVINE SUB-COUNTY HOSPITAL,190400.0
76 ELDO EYE CENTER LIMITED,535200.0
77 ELDORET HOSPITAL,784000.0
78 ELDORET MEDICAL SPECIALISTS CENTRE,11200.0
79 ELWAK NURSING HOME LIMITED,501200.0
80 EMBU CHILDREN HOSPITAL,100800.0
81 EMBU CHILDREN\'S CLINIC,515200.0
82 EMBU COUNTY REFERRAL HOSPITAL,940800.0
83 EMORY HOSPITAL LIMITED,235200.0
84 ESTEEMED KUTUS MODERN HOSPITAL,1131198.0
"85 EXCEL HEALTH SERVICES, GARISSA",616000.0
86 FAMILYFIRST MEDICAL CENTRE LIMITED,168000.0
87 FAVOUR MEDICAL SERVICES,310900.0
88 FOUNTAIN HEALTHCARE LTD BUNGOMA,190400.0
89 FREVANE HOSPITAL,89600.0
90 FRIENDS CHURCH SABATIA EYE HOSPITAL,6421396.0
91 FRIENDS LUGULU HOSPITAL,235200.0
92 GAICHANJIRU CATHOLIC HOSPITAL,951440.0
93 GALAXY HOSPITAL LIMITED,436800.0
94 GALILEE HOSPITAL KITALE LIMITED,1952800.0
95 GANJONI HOSPITAL MOMBASA LIMITED,235200.0
96 GARISSA DOCTORS PLAZA,106400.0
97 GARISSA ENT MEDICAL CENTRE,524720.0
98 GARISSA NURSING HOME,403200.0
99 GLENFIN DONHOLM HOSPITAL LIMITED,257600.0
100 GOODWILL COTTAGE HOSPITAL,7612640.0
101 GRACE PARK MEDICAL CENTRE,3259200.0
102 GRAND ROYALCARE MEDICAL CLINIC LIMITED,8302560.0
103 GREENVIEW NURSING HOME,33600.0
104 GUARDIAN HOSPITAL LIMITED,3382400.0
105 GURU NANAK RAMGARHIA HOSPITAL,190400.0
106 HAVANA HOSPITAL LIMITED,948080.0
107 HAVEN HOSPITAL BONDO,782440.0
108 HEALTHGATE HOSPITAL LTD,123200.0
109 HOLY FAMILY HOSPITAL NANGINA,89600.0
110 HOMABAY COUNTY REFERRAL HOSPITAL,89600.0
111 HOMEGROUND MEDICAL CENTRE,89600.0
112 HOPE MATTERS INTERNATIONAL-VILLAGE OF HOPE HOSPITAL,134000.0
113 IJARA SUB-COUNTY HOSPITAL,33600.0
114 IMARA HOSPITAL EMBU,2846480.0
115 IMMACULATE HEART OF MARY MISSION HOSPITAL KILIMAMBOGO,44800.0
116 INNOVATION EYE CENTRE LTD,2626400.0
117 INNOVATION EYE CENTRE LTD-KISUMU,67200.0
118 ISIOLO DRUG MART MEDICAL CENTRE,223440.0
119 ITANDO MISSION OF HOPE AND HEALTHCARE,2042196.0
120 ITEN COUNTY REFERRAL HOSPITAL,100800.0
121 JAMII WELLNESS HOSPITAL,134400.0
122 JANICE CHOLERTON MEDICAL &amp; CANCER CENTRE,257000.0
123 JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL,4130640.0
124 JUJA ROAD MATERNITY HOSPITAL LIMITED- PANGANI,44800.0
125 JUMUIA FRIENDS HOSPITAL KAIMOSI,56000.0
126 JUMUIA HOSPITAL HURUMA,1680000.0
127 KABARNET COTTAGE HOSPITAL LIMITED,352800.0
128 KAGIO HOSPITAL LIMITED,78400.0
129 KAKAMEGA ORTHOPAEDIC HOSPITAL,604800.0
130 KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOYA,235200.0
131 KAPSABET COUNTY REFERRAL HOSPITAL,156800.0
132 KAPSABET SURGICAL CARE CENTRE LTD,515200.0
133 KENOL HOSPITAL LTD,4047120.0
134 KENYATTA NATIONAL HOSPITAL,193900.0
135 KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL,225680.0
136 KERICHO COUNTY REFFERAL HOSPITAL,144800.0
137 KERUGOYA COUNTY REFERRAL HOSPITAL,1254400.0
138 KERUGOYA FORTIS MEDICAL AND CANCER CENTRE,1097600.0
139 KERUGOYA MEDICAL CENTRE,212800.0
140 KHAIRAT MEDICAL CENTRE LIMITED,134400.0
141 KHALABA MEDICAL SERVICES,134400.0
142 KIMA MISSION HOSPITAL,907200.0
143 KIMANA ULTRACARE HOSPITAL LIMITED,1242600.0
144 KIMATHI MEDICAL SERVICES KARABA,134000.0
145 KIMININI COTTAGE MISSION HOSPITAL,1589280.0
146 KINONDO KWETU HOSPITAL,89600.0
147 KIRIAINI MISSION HOSPITAL,56000.0
148 KISII TEACHING AND REFERRAL HOSPITAL,260000.0
149 KITENGELA MEDICAL SERVICES,2206400.0
150 KITENGELA MEDICAL SERVICES--KAJIADO,168000.0
151 KITUI COUNTY REFERRAL HOSPITAL,33600.0
152 KOMAROCK MODERN HEALTHCARE -CHUKA,89600.0
153 KORY FAMILY HOSPITAL KIMILILI,1780800.0
154 KPN PEARL HEALTH LIMITED,347200.0
155 KWALE SUB-COUNTY REFERRAL HOSPITAL,100800.0
156 LADNAN HOSPITAL,12095440.0
157 LIFE POINT HOSPITAL,89600.0
158 LIFECARE HOSPITAL LIMITED-KIKUYU,273800.0
159 LIFECARE HOSPITAL LIMITED-MERU,1052800.0
160 LIFECARE HOSPITAL-ELDORET LIMITED,16429680.0
161 LIMURU NURSING HOME,313600.0
162 LIONS SIGHTFIRST EYES HOSPITAL,15163280.0
163 LIPTON CENTRAL HOSPITAL,246400.0
164 LIVING ROOM INTERNATIONAL,1377600.0
165 LUMINO NURSING AND MATERNITY HOME,3529280.0
166 MAKINDU MEDICAL CENTRE,526400.0
167 MAKUENI COUNTY REFERRAL HOSPITAL,67200.0
168 MAMA BIRITA HOSPITAL LIMITED,224000.0
169 MARY IMMACULATE HOSPITAL MWEIGA,2721040.0
170 MARY IMMACULATE KERUGOYA HOSPITAL,1117760.0
171 MATIBABU FOUNDATION HOSPITAL UKWALA,798000.0
172 MAUA METHODIST HOSPITAL,235200.0
173 MBAGATHI COUNTY REFERRAL HOSPITAL,74100.0
174 MEDIFORTE HOSPITAL LIMITED,689920.0
175 MEDILIFE HOSPITAL LIMITED,492800.0
176 MEDISTAR HOSPITAL KERICHO LIMITED,1915200.0
177 MEDSTOPS HEALTHCARE KENYA,582400.0
178 MEGALIFE HOSPITAL LIMITED,134400.0
179 MERU DOCTORS PLAZA LIMITED,3331440.0
180 MERU TEACHING AND REFERRAL HOSPITAL,2178400.0
181 METROPOLITAN HOSPITAL,1645800.0
182 MEWA HOSPITAL MOMBASA,347200.0
183 MISSION CARE HOSPITAL LIMITED,44700.0
184 MITUNGUU HOSPITAL,140000.0
185 MODET HOSPITAL LIMITED,61600.0
186 MOKOWE HEALTH CENTRE,14000.0
187 MOMBASA BREEZE HOSPITAL(MBH) LIMITED,33600.0
188 MOMBASA EYE HOSPITAL LTD,11200.0
189 MOTHER AMADEA MISSION HOSPITAL,1482440.0
190 MOTHER AND CHILD HOSPITAL,168000.0
191 MOTHER FRANCISCA MISSION MATERNITY AND HEALTH CENTRE,1841400.0
192 MT. KENYA ACK HOSPITAL,2793960.0
193 MULATYA MEMORIAL HOSPITAL,89600.0
194 MULEMI NURSING HOME,503440.0
195 MUNGOMA HOSPITAL,1489040.0
196 MUTUATI SUB-COUNTY HOSPITAL,10000.0
197 MWEA MEDICAL CENTRE,1023680.0
198 MWINGI SPECIALIST HOSPITAL,940240.0
199 NAIDU HOSPITAL LTD,134400.0
200 NAIROBI EAST HOSPITAL LTD,7168000.0
201 NAIROBI WEST HOSPITAL,414400.0
202 NAIVASHA SUB-COUNTY HOSPITAL,28000.0
203 NAJ HOSPITAL LTD,89600.0
204 NAZARETH HOSPITAL,313600.0
205 NEEMA UNIVERSAL HEALTH CARE LIMITED-EMBU TOWN,5096520.0
206 NEW BUSIA MATERNITY &amp; NURSING HOME,2363200.0
207 NEW ELGON VIEW MEDICAL COTTAGE,1432240.0
208 NGARA COMPREHENSIVE HEALTH SERVICES LIMITED,459200.0
209 NORTH KINANGOP CATHOLIC HOSPITAL,6738759.0
210 NORTHERN SPECIALISTS HOSPITAL LIMITED,694400.0
211 NOVAS SPECIALIST HOSPITAL-LODWAR(CANCER & INFECTIOUS DESEASE),806399.0
212 NYABONDO HOSPITAL,291200.0
213 NYAMBENE SUB-COUNTY HOSPITAL,380800.0
214 NYANGENA HOSPITAL LTD,851200.0
215 OASIS DOCTORS PLAZA,33500.0
216 OASIS DOCTORS PLAZA HOMABAY,78400.0
217 OASIS DOCTORS PLAZA MIGORI,84000.0
218 OASIS DOCTORS PLAZA NYAMIRA,67200.0
219 OASIS DOCTORS PLAZA WEBUYE LIMITED,666400.0
220 OASIS SPECIALIST HOSPITAL,2747600.0
221 OLJABET HOSPITAL,772800.0
222 ORTUM MISSION HOSPITAL,291200.0
223 OUR LADY OF LOURDES MUTOMO HOSPITAL,212800.0
224 OUR LADY OF LOURDES MWEA HOSPITAL,3046400.0
225 OUR LADY OF MERCY MISSION HOSPITAL,4478039.0
226 OUTSPAN HOSPITAL,1246000.0
227 PCEA CHOGORIA HOSPITAL,3152240.0
228 PCEA TUMUTUMU MISSION HOSPITAL,2183440.0
229 PEJMED ULTRACARE SPECIALIST HOSPITAL LTD,380800.0
230 PLAINSVIEW NURSING HOME LTD,974400.0
231 PLAZA SPECIALIST HOSPITAL LIMITED,425600.0
232 POPE BENEDICT XVI HOSPITAL,4275599.0
233 PORT-REITZ SUB COUNTY HOSPITAL,33600.0
234 PREMIER HOSPITAL,672000.0
235 QASIMS HOSPITAL LIMITED,403200.0
236 RACECOURSE HOSPITAL,179200.0
237 RAM HOSPITAL LTD KISII,3851679.0
238 RAPHA HOSPITAL & CLINICS,145600.0
239 RAVINE GLORY HOSPITAL LIMITED-MOGOTIO TOWN,179200.0
240 RAVINE SPECIALISTS HOSPITAL LIMITED,190400.0
241 REALE HOSPITAL ELDORET,291200.0
242 REALE HOSPITAL UTAWALA LIMITED,3330320.0
243 RELIABLE HEALTHCARE SERVICES LIMITED,67200.0
244 RELIANCE HOSPITAL LIMITED,1124440.0
245 RHAMU SUB-COUNTY HOSPITAL,30000.0
246 RIFT VALLEY PROVINCIAL GENERAL HOSPITAL NAKURU,2417800.0
247 ROBINS HEALTHCARE LIMITED,840000.0
248 ROYALSTAR FAMILY HOSPITAL LIMITED,481040.0
249 RUIRU NURSING HOSPITAL LIMITED,179200.0
250 SAMARITAN EYE & RETINA CENTRE,324700.0
251 SCION HOSPITAL LIMITED,22400.0
252 SHAMAAL HOSPITAL,1800960.0
253 SHAMAAL HOSPITAL-TAKABA LIMITED,1007999.0
254 SHELLY BEACH HOSPITAL,336000.0
255 SIAYA COUNTY REFERRAL HOSPITAL,33600.0
256 SIAYA MEDICAL CENTRE,448000.0
257 SIHA MEDICAL HOME LIMITED MPEKETONI,661600.0
258 SILENT HILL HOSPITAL LIMITED,89600.0
259 SILOAM HOSPITAL LIMITED,515200.0
260 SILVAD CALVARY HILL SPECIALIST HOSPITAL LTD,67200.0
261 SINAI HOSPITAL RONGAI LTD,224000.0
262 SIRIBA NURSING HOME,33600.0
263 SISTO MAZZOLDI HOSPITAL,1667600.0
264 SORI LAKESIDE HOSPITAL,55500.0
265 SOUTHGATE MEDICAL CENTRE,1606640.0
266 SOUTHRIFT HOSPITAL LIMITED,1153600.0
267 ST JOSEPH SHELTER OF HOPE MISSION HOSPITAL,78400.0
268 ST LUKES ORTHOPAEDIC AND TRAUMA HOSPITAL UASIN GISHU,2720480.0
269 ST PAUL MISSION HOSPITAL,100000.0
270 ST. AKIDIVA MEMORIAL HOSPITAL,244400.0
271 ST. ANNE MISSION HOSPITAL,1007440.0
272 ST. BRIGITTAS CATHOLIC HOSPITAL,380800.0
273 ST. DAMIANO MISSION HOSPITAL,391398.0
274 ST. FRANCIS COMMUNITY HOSPITAL,470400.0
275 ST. JOHN 'S DIVINE NURSING HOME NYERI,380800.0
276 ST. JOHN OF GOD CATHOLIC HOSPITAL TIGANIA,234640.0
277 ST. JOSEPHS MISSION HOSPITAL MIGORI,2015599.0
278 ST. JOSEPHS NURSING &amp; MATERNITY HOME,134400.0
279 ST. JUDE NURSING HOME,2007600.0
280 ST. LEONARDS HOSPITAL,1168800.0
281 ST. MARY'S MISSION HOSPITAL RIFTVALLEY BRANCH,224000.0
282 ST. MARYS MISSION HOSPITAL,918400.0
283 ST. MATIA MULUMBA HOSPITAL,156800.0
284 ST. TERESA MATERNITY &amp; NURSING HOME -KIKUYU,145600.0
285 ST. THERESA MISSION HOSPITAL KIIRUA,2065840.0
286 ST. THOMAS MATERNITY HOSPITAL,2754640.0
287 ST.CLARE'S KAPLONG MISSION HOSPITAL,962080.0
288 STAR SPECIALIST HOSPITAL LIMITED,212800.0
289 SUMMIT MEDICARE LIMITED NYANSIONGO,56000.0
290 SUMMIT ORTHOPEDICS AND SURGICAL HOSPITAL LIMITED,1332800.0
291 SYNERGY CLINICS LIMITED,1036000.0
292 TABAKA MISSION HOSPITAL,1971200.0
293 TANAKA NURSING HOME BUSIA,504000.0
294 TAWFIQ HOSPITAL,257600.0
295 TAYYIBA MEDICAL CENTRE,1846880.0
296 TENWEK HOSPITAL,33240199.0
297 TERMARY HEALTHCARE,1325999.0
298 THAGANA COUNTY MEDICAL CENTRE,1343440.0
299 THE AGA KHAN HOSPITAL MOMBASA,873600.0
300 THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,1377600.0
301 THE AVENUE MEDICAL &amp; DIAGNOSTIC CENTRE MAUA,257600.0
302 THE CHERANGANY HOSPITAL LIMITED,329600.0
303 THE COVENANT HOSPITAL LIMITED,179200.0
304 THE DAWAMEDS HOSPITAL LIMITED,414400.0
305 THE KITUI HOSPITAL,1141840.0
306 THE MATER HOSPITAL,1366400.0
307 THE MATUU HOSPITAL LIMITED,425600.0
308 THE MOMBASA HOSPITAL ASSOCIATION,212800.0
309 THE NAIROBI FAMILY HOSPITAL AND CLINICS- KISII,33600.0
310 THE NAIROBI SOUTH HOSPITAL LTD,448000.0
311 THE NAIROBI WOMENS HOSPITAL -MERU,112000.0
312 THE NAKURU SPECIALIST HOSPITAL LTD(CANCER &amp; INFECTIOUS DESEASE),5791420.0
313 THE NANYUKI HOSPITAL LTD,842800.0
314 THE RIVER JORDAN MEDICAL CENTRE LTD,1180440.0
315 THE SAGANA COTTAGE HOSPITAL,380800.0
316 THE THIKA SAM'S HOSPITAL(ANNEX) LTD,1467200.0
317 THE VETERAN MISSION HOSPITALS LIMITED,33600.0
318 THE WHITE CRESCENT HOSPITAL LIMITED,1747200.0
319 THIKA COUNTY REFERRAL HOSPITAL,156800.0
320 TIGONI SUB-COUNTY HOSPITAL,284480.0
321 TIONYCARE HOSPITAL LIMITED,33600.0
322 TOP CARE ORTHOPAEDIC AND TRAUMA CENTRE LIMITED,627200.0
323 TOP HILL BRAIN AND SPINE HOSPITAL,14355040.0
324 TOPCARE NURSING HOME,403200.0
325 TOWNSHIP COTTAGE HOSPITAL LIMITED,547120.0
326 TRINITY MISSION HOSPITAL LESERU,302400.0
327 UNIVERSITY OF NAIROBI DENTAL PLAZA,67200.0
328 VINEYARD HOSPITAL LTD,44800.0
329 WAMA NURSING HOME,313600.0
330 WANANCHI JAMII HOSPITAL LIMITED,481600.0
331 WEBUYE SUB-COUNTY HOSPITAL,100800.0
332 WESTLANDS LASER EYE HOSPITAL LIMITED,688800.0
333 ZAZI HOSPITALS LIMITED,313600.0
