provider_name,amount
169 CHEBUKUTUMI HEALTH CENTRE,105280.0
170 CHEKALINI HEALTH CENTRE,30160.0
171 CHEKALINI HEALTH CENTRE,8960.0
173 CHEMOLINGOT SUB-COUNTY HOSPITAL,30240.0
172 CHEMOLINGOT SUB-COUNTY HOSPITAL,26880.0
174 CHEMWAA HEALTH CENTRE,645120.0
175 CHEMWAA HEALTH CENTRE,100640.0
176 CHEPARERIA SUB-COUNTY HOSPITAL,124320.0
177 CHEPARERIA SUB-COUNTY HOSPITAL,36960.0
178 CHEPKUBE HEALTH CENTRE,13440.0
179 CHEPKUBE HEALTH CENTRE,4480.0
180 CHEPNGOMBE HEALTH CENTRE,14480.0
181 CHEPTAIS SUB-COUNTY HOSPITAL,1357440.0
182 CHEPTAIS SUB-COUNTY HOSPITAL,288960.0
183 CHEPTALAL SUB-COUNTY HOSPITAL,17920.0
184 CHEPTERWAI SUB-COUNTY HOSPITAL,235200.0
185 CHEPTERWAI SUB-COUNTY HOSPITAL,20160.0
186 CHERANGANY SUB COUNTY HOSPITAL,211680.0
187 CHERANGANY SUB COUNTY HOSPITAL,20160.0
188 CHERANGANY SUB-COUNTY HOSPITAL,6720.0
189 CHESONGOCH MISSION HOSPITAL,1330560.0
190 CHESONGOCH MISSION HOSPITAL,490560.0
192 CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSPITAL LIMITED,404700.0
191 CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSPITAL LIMITED,383400.0
193 CHOMBELI MODEL HEALTH CENTRE,8960.0
195 CHRISTAMARIANNE MISSION HOSPITAL (ASUMBI),2832900.0
194 CHRISTAMARIANNE MISSION HOSPITAL (ASUMBI),2311050.0
196 CHUKA COUNTY REFFERAL HOSPITAL,78470.0
197 CHUKA COUNTY REFERRAL HOSPITAL,1027440.0
198 CHUKA COUNTY REFERRAL HOSPITAL,87940.0
199 CHULAIMBO SUB-COUNTY HOSPITAL,409920.0
200 CHULAIMBO SUB-COUNTY HOSPITAL,47040.0
201 CHWELE SUB COUNTY HOSPITAL,1270000.0
202 CHWELE SUB COUNTY HOSPITAL,87360.0
203 CITY GATE DOCTORS PLAZA LTD,2044800.0
204 CITY GATE DOCTORS PLAZA LTD,489900.0
205 CKS DIALYSIS CENTRE - BURUBURU,7252650.0
206 CKS DIALYSIS CENTRE - BURUBURU,1030750.0
207 CKS DIALYSIS CENTRE PANGANI,8434800.0
208 CKS DIALYSIS CENTRE PANGANI,1320600.0
209 CKS HOSPITAL LIMITED-KIMUKA,2460150.0
210 CKS HOSPITAL LIMITED-KIMUKA,138450.0
211 COAST GENERAL TEACHING AND REFERRAL HOSPITAL,25166819.0
212 COAST GENERAL TEACHING AND REFERRAL HOSPITAL,2245270.0
213 CONSOLATA HOSPITAL KYENI,4153040.0
214 CONSOLATA HOSPITAL KYENI,615200.0
215 CONSOLATA COTTAGE HOSPITAL CHUKA,873600.0
216 CONSOLATA COTTAGE HOSPITAL CHUKA,100800.0
217 CONSOLATA HOSPITAL GITORO,241920.0
218 CONSOLATA HOSPITAL MATHARI,24250489.55
219 CONSOLATA HOSPITAL MATHARI,3436278.82
220 CONSOLATA HOSPITAL NANYUKI,302400.0
221 CONSOLATA HOSPITAL NANYUKI,40320.0
222 CONSOLATA HOSPITAL NKUBU,5004160.0
223 CONSOLATA HOSPITAL NKUBU,544880.0
224 COPTIC HOSPITAL - LUANDA,678720.0
225 COPTIC HOSPITAL - LUANDA,40320.0
226 COPTIC HOSPITAL - NGONG ROAD,33744008.0
227 COPTIC HOSPITAL - NGONG ROAD,1223006.0
228 COTTOLENGO MISSION HOSPITAL,635040.0
229 COTTOLENGO MISSION HOSPITAL,77280.0
230 COUNTY MEDICAL CENTRE EMBU LTD,6251550.0
231 COUNTY MEDICAL CENTRE EMBU LTD,1501650.0
232 CRYSTAL COTTAGE HOSPITAL,6720.0
233 DADAAB SUB-COUNTY HOSPITAL,36960.0
234 DAGORETTI SUB-COUNTY HOSPITAL MUTUINI,596240.0
235 DAGORETTI SUB-COUNTY HOSPITAL MUTUINI,33600.0
236 DANABA HEALTH CENTRE,11200.0
237 DANIEL COMBONI HEALTH CENTRE,6720.0
238 DASHEEG NURSING HOME LIMITED,297920.0
239 DASHEEG NURSING HOME LIMITED,156800.0
240 DAWADUBA NURSING HOME LTD,26880.0
241 DERTU HEALTH CENTRE,64960.0
242 DERTU HEALTH CENTRE,17920.0
243 DIANI BEACH HOSPITAL,5687100.0
244 DIANI BEACH HOSPITAL,244950.0
245 DIANI BEACH HOSPITAL - LIKONI,2726400.0
246 DIANI BEACH HOSPITAL - LIKONI,543150.0
247 DIANI BEACH HOSPITAL( UKUNDA) CLINIC,252790.0
248 DIENYA HEALTH CENTRE,22400.0
249 DIENYA HEALTH CENTRE,13440.0
250 DIVINE MERCY KITHATU HEALTH CENTRE,6720.0
251 DIVINE MERCY KITHATU HEALTH CENTRE,2240.0
252 DR.DAVID RODEN TIKIT MISSION HEALTH CENTRE,82880.0
253 DR.DAVID RODEN TIKIT MISSION HEALTH CENTRE,20160.0
254 DWELE HEALTH CENTRE,13440.0
255 EBENEZER NURSING HOME,8960.0
256 EBUSIRATSI HEALTH CENTRE,29120.0
257 EDELVALETRUST JAMAA HOME AND MISSION HOSPITAL,8506260.0
258 EDELVALETRUST JAMAA HOME AND MISSION HOSPITAL,2215140.0
259 EDNA MATERNITY,10080.0
260 EEASTVALLEY NURSING HOME(NAIVASHA),4480.0
261 EKALAKALA HEALTH CENTRE,123040.0
262 EKALAKALA HEALTH CENTRE,17920.0
263 EKAMBULI HEALTH CENTRE,13440.0
264 EKERENYO SUB-COUNTY HOSPITAL,282240.0
265 EKERENYO SUB-COUNTY HOSPITAL,36960.0
266 ELBURGON SUB-COUNTY HOSPITAL,154560.0
267 ELBURGON SUB-COUNTY HOSPITAL,43680.0
268 ELDAMA RAVINE DISTRICT HOSPITAL,53760.0
269 ELDAMA RAVINE SUB-COUNTY HOSPITAL,1085280.0
270 ELDAMA RAVINE SUB-COUNTY HOSPITAL,120960.0
271 ELDAS SUB-COUNTY HOSPITAL,10080.0
272 ELDAS SUB-COUNTY HOSPITAL,10080.0
273 ELDORET HOSPITAL,21607547.0
274 ELDORET HOSPITAL,2113300.0
275 ELDORET HOSPITAL-KERICHO BRANCH,2769000.0
276 ELDORET HOSPITAL-KERICHO BRANCH,511200.0
277 ELDORET ONCOLOGY ASSOCIATES,48994123.0
278 ELDORET ONCOLOGY ASSOCIATES,5411376.0
279 ELGOLICHA HEALTH CENTRE-MANDERA,13440.0
280 ELGON VIEW HOSPITAL LIMITED,221500.0
281 ELGON VIEW HOSPITAL LIMITED,120000.0
282 ELQALU NURSING HOME LTD,17920.0
283 ELWAK SUBCOUNTY HOSPITAL,104160.0
284 ELWAK SUBCOUNTY HOSPITAL,20160.0
285 ELWANGALE HEALTH CENTRE,82880.0
286 EMALI SUB COUNTY HOSPITAL,26880.0
287 EMALI SUB COUNTY HOSPITAL,17920.0
288 EMBAKASI HEALTH CENTRE,704560.0
289 EMBU CHILDREN HOSPITAL,3489257.0
290 EMBU CHILDREN HOSPITAL,1148407.0
291 EMBU COUNTY REFERRAL HOSPITAL,11439659.0
292 EMBU COUNTY REFERRAL HOSPITAL,857927.0
293 EMUHAYA SUB-COUNTY HOSPITAL,141120.0
294 EMUHAYA SUB-COUNTY HOSPITAL,4480.0
295 EMURUTOTO HEALTH CENTRE,6720.0
296 EMUSIRE HEALTH CENTRE,15680.0
297 ENDEBESS SUB-COUNTY HOSPITAL,114240.0
298 ENDEBESS SUB-COUNTY HOSPITAL,40320.0
299 ENDO HEALTH CENTRE MISSION,394240.0
300 ENDO HEALTH CENTRE MISSION,125440.0
301 ENGINEER COUNTY HOSPITAL,67200.0
302 ENGINEER COUNTY HOSPITAL,26880.0
303 ENOOSAEN HEALTH CENTRE,2240.0
304 ENZARO HEALTH CENTRE,53760.0
305 ENZARO HEALTH CENTRE,13440.0
306 ERAMBA HEALTH CENTRE,6720.0
307 ESANI SUB-COUNTY HOSPITAL,70560.0
308 ESANI SUB-COUNTY HOSPITAL,40320.0
309 ESHIABWALI HEALTH CENTRE,20160.0
310 ESHIBIMBI HEALTH CENTRE,36880.0
311 ESHIBIMBI HEALTH CENTRE,11200.0
312 ESHIMKOKO HEALTH CENTRE,2240.0
313 ESIARAMBATSI HEALTH CENTRE,116480.0
314 ESTHER MEMORIAL NURSING HOME,26880.0
315 ETAGO SUB-COUNTY HOSPITAL,50400.0
316 FAIRFIELD MEDICAL CENTRE KITENGELA LTD,4222100.0
317 FAIRFIELD MEDICAL CENTRE KITENGELA LTD,1124350.0
318 FAIRMONT HOSPITAL,16871100.0
319 FAIRMONT HOSPITAL,5062400.0
320 FATIMA MISSION HOSPITAL,124320.0
321 FATIMA MISSION HOSPITAL,20160.0
322 FAZA SUB-COUNTY HOSPITAL,144480.0
323 FAZA SUB-COUNTY HOSPITAL,6720.0
324 FAZAAN NURSING HOME LIMITED,22400.0
325 FIGO CARE PLUS (K )LTD UPPER HILL,6017250.0
326 FIGO CARE PLUS (K )LTD UPPER HILL,255600.0
327 FIGO CARE PLUS(K) LIMITED,14931300.0
328 FIGO CARE PLUS(K) LIMITED,905250.0
329 FLC FOUNTAIN MISSION HOSPITAL,54800.0
330 FLUORSPAR HEALTH CENTRE,17920.0
331 FORTHALL MEMORIAL HOSPITAL LIMITED,4526250.0
332 FORTHALL MEMORIAL HOSPITAL LIMITED,969150.0
334 FORTIS KIDNEY CENTER LIMITED,3226950.0
333 FORTIS KIDNEY CENTER LIMITED,2577300.0
335 FRIENDS LUGULU HOSPITAL,1716302.0
336 FRIENDS LUGULU HOSPITAL,362100.0
337 GAICHANJIRU CATHOLIC HOSPITAL,3934500.0
338 GAICHANJIRU CATHOLIC HOSPITAL,763380.0
339 GALAXY HOSPITAL LIMITED,3450600.0
340 GALAXY HOSPITAL LIMITED,223650.0
341 GANYURE DISPENSARY,2240.0
342 GARISSA COUNTY REFERRAL HOSPITAL,16521359.0
343 GARISSA COUNTY REFERRAL HOSPITAL,2139380.0
344 GARSESALA HEALTH CENTRE,6720.0
345 GATUNDU COUNTY REFERRAL HOSPITAL,1715520.0
346 GATUNDU COUNTY REFERRAL HOSPITAL,183210.0
347 GATUNGA CATHOLIC HEALTH CENTRE,226240.0
348 GATUNGA CATHOLIC HEALTH CENTRE,22400.0
349 GENERATION AND VISIONARY MEDICAL CENTRE,13440.0
350 GEORGE MUDENYO KADIMA NASIO TRUST (MUMIAS WEST),85120.0
351 GERTRUDES GARDEN CHILDREN'S HOSPITAL,2183440.0
352 GESIMA SUB-COUNTY HOSPITAL,38080.0
353 GESUSU SUB-COUNTY REFFERAL HOSPITAL,255360.0
354 GESUSU SUB-COUNTY REFFERAL HOSPITAL,67200.0
355 GETARE HEALTH CENTRE,196000.0
356 GETARE HEALTH CENTRE,26720.0
357 GIKAMBURA HEALTH CENTRE,4480.0
358 GILBERT OBORA PEDO HEALTH CENTRE,20160.0
359 GILGIL SUB-COUNTY HOSPITAL,584640.0
360 GILGIL SUB-COUNTY HOSPITAL,63840.0
361 GITA SUB-COUNTY HOSPITAL,247440.0
362 GITA SUB-COUNTY HOSPITAL,49280.0
363 GOD AGAK HEALTH CENTRE,35840.0
364 GOD AGULU,6720.0
365 GODBURA HEALTH CENTRE,4480.0
366 GODKWER DISPENSARY,13440.0
367 GODKWER DISPENSARY,4480.0
368 GONGO HEALTH CENTRE,60480.0
369 GOOD HOPE HEALTH LIMITED,1331250.0
370 GOOD HOPE HEALTH LIMITED,298200.0
371 GOOD SAMARITAN CATHOLIC MISSION HOSPITAL,161280.0
372 GOOD SAMARITAN CATHOLIC MISSION HOSPITAL,10080.0
373 GOT AGULU SUB-COUNTY HOSPITAL,325920.0
374 GOT AGULU SUB-COUNTY HOSPITAL,90720.0
375 GOT KOJOWI HEALTH CENTRE,6720.0
376 GOTANI MODERN HEALTH CENTRE,4480.0
377 GRACE PARK MEDICAL CENTRE,2790300.0
378 GRACE PARK MEDICAL CENTRE,415350.0
379 GREENVIEW NURSING HOME,2747700.0
380 GREENVIEW NURSING HOME,351450.0
381 GRIFTU SUB-COUNTY REFERAL HOSPITAL,67200.0
382 GRIFTU SUB-COUNTY REFERAL HOSPITAL,10080.0
383 GUARDIAN HOSPITAL LIMITED,5543536.0
384 GUARDIAN HOSPITAL LIMITED,1026426.0
385 GWITEMBE HEALTH CENTRE,22400.0
386 HABASWEIN SUB-COUNTY HOSPITAL,16800.0
387 HADADO SUB-COUNTY HOSPITAL,13440.0
388 HAMISI SUB-COUNTY HOSPITAL,38080.0
389 HARERI HEALTH CENTRE,20160.0
390 HASHI MEDICAL CENTRE LIMITED - MURANGA,3823350.0
391 HASHI MEDICAL CENTRE LIMITED - MURANGA,3003300.0
392 HAVEN HOSPITAL BONDO,2673150.0
393 HAVEN HOSPITAL BONDO,607050.0
394 HAWINGA HEALTH CENTRE,80640.0
395 HAWINGA HEALTH CENTRE,11200.0
396 HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITAL,1767900.0
397 HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITAL,394050.0
398 HEALTHGATE HOSPITAL LTD,1767900.0
399 HEALTHGATE HOSPITAL LTD,319500.0
400 HOLA COUNTY REFERRAL HOSPITAL,582900.0
401 HOLA COUNTY REFERRAL HOSPITAL,85200.0
402 HOLY FAMILY CATHOLIC MISSION HOSPITAL,17920.0
403 HOLY FAMILY HOSPITAL NANGINA,588000.0
404 HOLY FAMILY HOSPITAL NANGINA,36960.0
405 HOLY ROSARY HEALTH CENTRE NGONYEK,2240.0
406 HOMABAY COUNTY REFERRAL HOSPITAL,13645790.0
407 HOMABAY COUNTY REFERRAL HOSPITAL,1271010.0
408 HOPE RENAL CENTRE LIMITED,394050.0
409 HOPE RENAL CENTRE LIMITED,10650.0
410 HULUGHO SUB COUNTY HOSPITAL,487200.0
411 HULUGHO SUB COUNTY HOSPITAL,13440.0
412 IBACHO SUB-COUNTY HOSPITAL,26880.0
413 IBACHO SUB-COUNTY HOSPITAL,6720.0
414 IBENO SUB-COUNTY HOSPITAL,11200.0
415 IBNULMAJAH NURSING HOME LIMITED,380800.0
416 IFTIN SUB-COUNTY HOSPITAL,77280.0
417 IGEGANIA SUB-COUNTY HOSPITAL,120960.0
418 IGEGANIA SUB-COUNTY HOSPITAL,120960.0
419 IGUHU SUB-COUNTY HOSPITAL,278880.0
420 IJARA SUB-COUNTY HOSPITAL,413280.0
421 IJARA SUB-COUNTY HOSPITAL,57120.0
422 IKANGA SUB COUNTY HOSPITAL,29120.0
423 IKONZO MODEL HEALTH CENTRE,2240.0
424 IKUTHA SUB-COUNTY HOSPITAL,147840.0
425 IKUTHA SUB-COUNTY HOSPITAL,26880.0
426 IMANGA HEALTH CENTRE,20160.0
427 IMANGA HEALTH CENTRE,4480.0
428 IMARA HEALTHCARE CENTRE,1016960.0
429 IMARA HEALTHCARE CENTRE,315840.0
430 IMBIRIKANI LEVEL 4 HOSPITAL,114240.0
431 IMMACULATE CONCEPTION HEALTH CENTRE- KAPNYEBERAI,191440.0
432 IMMACULATE CONCEPTION HEALTH CENTRE- KAPNYEBERAI,29120.0
433 IMMACULATE HEART HOSPITAL KEREITA,238560.0
434 IMMACULATE HEART HOSPITAL KEREITA,70560.0
435 IMMACULATE HEART OF MARY MISSION HOSPITAL KILIMAMBOGO,265440.0
436 IMMACULATE HEART OF MARY MISSION HOSPITAL KILIMAMBOGO,124320.0
437 IMURTOT HEALTH CENTRE,42560.0
438 INTEGRATED VISION CENTRE MILIMANI MISSION HOSPITAL,17920.0
439 IRANDA SUB-COUNTY HOSPITAL,154560.0
440 IRANDA SUB-COUNTY HOSPITAL,40320.0
441 ISEBANIA SUB-COUNTY HOSPITAL,43680.0
442 ISECHA SUB-COUNTY HOSPITAL,147840.0
443 ISECHA SUB-COUNTY HOSPITAL,20160.0
444 ISHIARA SUB-COUNTY HOSPITAL,241920.0
445 ISHIARA SUB-COUNTY HOSPITAL,50400.0
446 ISIOLO COUNTY REFERRAL HOSPITAL,1695850.0
447 ISIOLO COUNTY REFERRAL HOSPITAL,389400.0
448 ITEN COUNTY REFERRAL HOSPITAL,8404820.0
449 ITEN COUNTY REFERRAL HOSPITAL,996910.0
450 IYABE SUB-COUNTY HOSPITAL,64960.0
451 IYABE SUB-COUNTY HOSPITAL,6720.0
452 J.M KARIUKI MEMORIAL COUNTY REFERRAL HOSPITAL,5421690.0
453 J.M KARIUKI MEMORIAL COUNTY REFERRAL HOSPITAL,871590.0
454 JAMBO KIDNEY CARE LIMITED,4856400.0
455 JAMBO KIDNEY CARE LIMITED,1405800.0
456 JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL,39211009.0
457 JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL,5102530.0
458 JESSE KAY CHILDRENS HOSPITAL,36960.0
459 JIBANA SUB-COUNTY HOSPITAL,13440.0
460 JOCHAM HOSPITAL LTD,3035250.0
461 JOCHAM HOSPITAL LTD,628350.0
462 JOGOO HEALTH CENTER,22400.0
463 JORDAN HOSPITAL,1810500.0
464 JORDAN HOSPITAL,10650.0
465 JUJA ROAD MATERNITY HOSPITAL LIMITED- RUIRU,144480.0
466 JUMUIA FRIENDS HOSPITAL KAIMOSI,6359510.0
467 JUMUIA FRIENDS HOSPITAL KAIMOSI,1394900.0
468 JUMUIA HOSPITAL HURUMA,1795360.0
469 JUMUIA HOSPITAL HURUMA,599760.0
470 KABARTONJO SUB-COUNTY HOSPITAL,266560.0
471 KABARTONJO SUB-COUNTY HOSPITAL,103040.0
473 KABICHBICH HEALTH CENTRE,22400.0
472 KABICHBICH HEALTH CENTRE,6720.0
474 KABIYET SUB-COUNTY HOSPITAL,63840.0
475 KABIYET SUB-COUNTY HOSPITAL,3360.0
476 KABUCHAI HEALTH CENTRE,98560.0
477 KABULA HEALTH CENTRE,231760.0
478 KABULA HEALTH CENTRE,49280.0
480 KACHELIBA SUB-COUNTY HOSPITAL,134400.0
479 KACHELIBA SUB-COUNTY HOSPITAL,77280.0
