provider_name,amount
217 NEW BUSIA MATERNITY &amp; NURSING HOME,6678720.0
218 AVENUE HOSPITAL,6656832.72
219 ROYALSTAR FAMILY HOSPITAL LIMITED,6594480.0
220 JUWFIAH MEDICAL CENTRE LIMITED-TRANSMARA,6549960.0
221 EYETECH MEDICAL CENTRE MANDERA LTD,6532800.0
222 NABUALA HOSPITAL,6490450.0
223 MOTHER KEVIN CATHOLIC HOSPITAL,6449839.0
224 CONSOLATA HOSPITAL KYENI,6434710.0
225 MEPHI HEALTH SERVICES,6415280.0
226 MODOGASHE NURSING HOME,6390720.0
227 SHAMAAL HOSPITAL,6387220.0
228 GAICHANJIRU CATHOLIC HOSPITAL,6310359.0
229 ELDAMA RAVINE SUB-COUNTY HOSPITAL,6273480.0
230 KOMAROCK MODERN HEALTHCARE- KATHWANA,6268510.0
231 THE MOMBASA HOSPITAL ASSOCIATION,6244796.0
232 LAS ANO HEALTHCARE LIMITED,6211520.0
233 ST. SCHOLASTICA UZIMA HOSPITAL,6192207.0
234 ELDO EYE CENTER LIMITED,6154396.0
235 KILIFI COUNTY REFERRAL HOSPITAL,6145850.0
236 MOTHER FRANCISCA MISSION MATERNITY AND HEALTH CENTRE,6120780.2
237 MEWA HOSPITAL MOMBASA,6091443.52
238 MWEA MEDICAL CENTRE,6060040.0
239 MEDITEST DIAGNOSTIC SERVICES LTD,6055966.0
240 SCION HOSPITAL LIMITED,6023920.0
241 KISII SPECIALIST HOSPITAL LTD,6016260.0
242 GERMAN MEDICAL CENTER MACHAKOS,5915119.0
243 EYE &amp; U NAKURU LIMITED,5874400.0
244 AL MAIDAH NURSING HOME LIMITED,5873280.0
245 THE WHITE CRESCENT HOSPITAL LIMITED,5867300.0
246 KARATINA SUB-COUNTY HOSPITAL,5858780.0
247 MAMA LUCY KIBAKI HOSPITAL,5854790.0
248 RAPOGI COMMUNITY &amp; MATERNITY HEALTH CENTRE,5800017.0
"249 ST. MARYS MISSION HOSPITAL NAIROBI 5,783,722.00250 BUSIA COUNTY REFERRAL HOSPITAL",5772400.0
251 ABDUL-AZIZ MEDICAL CENTRE,5716480.0
252 RAVINNA HOSPITAL LIMITED,5704160.0
253 MANDERA WELLNESS CENTRE,5690720.0
254 FRIENDS LUGULU HOSPITAL,5686580.0
255 TAYYIBA MEDICAL CENTRE,5685200.0
256 NYANDIWA BAPTIST CHURCH DISPENSARY,5682466.0
257 RACHUONYO COUNTY HOSPITAL,5673040.0
258 MUNGOMA HOSPITAL,5653228.0
259 JESMO HOSPITAL,5644640.0
260 RADIANT GROUP HOSPITAL LIMITED PANGANI,5606498.0
261 THE HOPKINS CRESCENT HOSPITALS LIMITED,5588811.0
262 MATATA NURSING HOME,5586800.0
263 JABII EAST NURSING HOME LTD,5530560.0
264 MBOONI SUB COUNTY HOSPITAL,5479520.0
265 MIKINDANI HOSPITAL,5425450.0
266 STAR SPECIALIST HOSPITAL LIMITED,5406060.0
267 MOUNT KENYA SUB-COUNTY HOSPITAL,5347640.0
268 OASIS DOCTORS PLAZA KAKAMEGA LIMITED,5326740.0
269 OPTIMAL FAMILY LIMITED,5289270.0
270 MARY IMMACULATE KERUGOYA HOSPITAL,5252339.0
271 PANDYA MEMORIAL HOSPITAL,5248664.0
272 INNOVATION EYE CENTRE LTD,5229800.0
273 ATHI RIVER SHALOM COMMUNITY HOSPITAL,5224720.0
274 WHITEROSE MEDICAL CENTRE,5182720.0
275 KISUMU SPECIALISTS HOSPITAL,5159756.0
276 PROVINCIAL GENERAL HOSPITAL ANNEX NAKURU,5128140.0
277 LONGISA COUNTY REFERAL HOSPITAL,5124720.0
278 EUROCITY MEDICAL CENTRE SINDO,5111680.0
279 KORY FAMILY HOSPITAL KIMILILI,5105808.0
280 WAMALWA KIJANA TEACHING AND REFERRAL HOSPITAL,5098660.0
281 KOMBEWA SUB-COUNTY HOSPITAL,5090200.0
282 KIRIAINI MISSION HOSPITAL,5068294.0
283 KIMININI COTTAGE MISSION HOSPITAL,5052279.0
284 MAKONGENI LEVEL 4 HOSPITAL,5035280.0
285 EAGLE HEALTH AND CLINIC SERVICES,5016400.0
286 MOUNT OLIVES MEDICAL CENTRE,5007440.0
287 THE SAGANA COTTAGE HOSPITAL,4998840.0
288 TERMARY HEALTHCARE,4907477.0
289 GYNOCARE WOMENS AND FISTULA HOSPITAL LTD,4886160.0
290 OASIS HEALTH SIAYA,4842080.0
291 EMBU CHILDREN'S CLINIC,4823924.89
292 KIRINYAGA TREATMENT CENTRE,4805840.0
293 BLESSED TALBOT MEDICAL CENTRE LTD,4804800.0
294 KHAIRAT MEDICAL CENTRE LIMITED,4776510.0
295 OLJABET HOSPITAL,4764800.0
296 MASHAALLAH NURSING HOME,4761120.0
297 BEYONDSCOPE HOSPITAL,4754160.0
298 TRANQUIL MED CENTRE LIMITED,4747680.0
"299 OASIS NTUNYIGI HOSPITAL 4,703,420.00300 A.C.K. MASENO HOSPITAL",4699440.0
301 GARISSA NORTH NURSING HOME,4698000.0
302 MERCYLITE HOSPITAL LIMITED,4661920.0
303 KISEGI SUB-COUNTY HOSPITAL,4646880.0
304 TOP CARE ORTHOPAEDIC AND TRAUMA CENTRE LIMITED,4644640.0
305 EL-ADOW NURSING HOME AND MATERNITY SERVICES LIMITED,4630080.0
306 OASIS DOCTORS PLAZA WEBUYE LIMITED,4626560.0
307 SAMBURU COUNTY TEACHING &amp; REFERRAL HOSPITAL,4588400.0
308 ST. MARYS MISSION HOSPITAL MUMIAS,4587640.0
309 MUKURWE-INI SUB-COUNTY HOSPITAL,4575620.0
310 LISA HOSPITAL LIMITED,4570397.0
311 ORTUM MISSION HOSPITAL,4548880.0
312 GARISSA ENT MEDICAL CENTRE,4547760.0
313 CHEPTAIS SUB-COUNTY HOSPITAL,4530960.0
314 JUWFIAH MEDICAL CENTRE LIMITED,4527040.0
315 MOI VOI COUNTY REFERRAL HOSPITAL,4526600.0
316 ST. JOHN 'S DIVINE NURSING HOME NYERI,4505920.0
317 BIBLE FAITH CHURCH MEDICAL SERVICES,4461580.0
318 JANICE CHOLERTON MEDICAL &amp; CANCER CENTRE,4427760.0
319 LADOPHARMA NURSING HOME LIMITED,4414880.0
320 MALINDI SUB-COUNTY HOSPITAL,4408830.0
321 MESWO MEDICAL SERVICES LIMITED,4394880.0
322 HANANO NURSING HOME LIMITED,4388160.0
323 TRENYA HOSPITAL LIMITED,4370240.0
324 KAJIADO COUNTY REFERRAL HOSPITAL,4367980.0
325 THE HEALCARE HOSPITAL LIMITED,4357920.0
326 SORI LAKESIDE HOSPITAL,4341779.0
327 TANAKA NURSING HOME BUSIA,4317039.0
328 RENAL ROAD DIALYSIS CLINIC,4313250.0
329 OUR LADY OF LOURDES MUTOMO HOSPITAL,4309440.0
330 PUMWANI MATERNITY AND REFERRAL HOSPITAL,4308320.0
331 THE CAREPOINT DEVINE HOSPITAL,4295760.0
332 LODWAR COUNTY REFERRAL HOSPITAL,4284440.0
333 OKITTA NURSING AND MATERNITY HOME,4277140.0
334 ARROWS CARE MEDICAL CENTER,4271680.0
335 LIPTON CENTRAL HOSPITAL,4271040.0
336 JOYLIGHT HOSPITAL,4260240.0
337 KARUMANDI MEDICAL CENTRE,4251520.0
338 KENDU SUB-COUNTY HOSPITAL,4205760.0
339 ISIOLO COUNTY REFERRAL HOSPITAL,4191200.0
340 SANAAG MEDICAL CENTER LIMITED,4186560.0
341 THE ALASLAND HOSPITAL LTD,4177600.0
342 KOMAROCK MODERN HEALTHCARE -CHUKA,4168040.0
343 WESTLANDS LASER EYE HOSPITAL LIMITED,4162926.0
344 AFRICA INUKA HOSPITAL LTD- MILIMANI,4158885.0
345 COUNTY MEDICAL CENTRE EMBU LTD,4139680.0
346 ST JOSEPH SHELTER OF HOPE MISSION HOSPITAL,4115820.0
347 KAPSABET COUNTY REFERRAL HOSPITAL,4055560.0
348 THE MATUU HOSPITAL LIMITED,4025600.0
"349 ITIERIO MATERNITY AND NURSING HOME 3,989,440.00350 ASTER POINT HOSPITAL LTD",3980680.0
351 TRINITY MISSION HOSPITAL LESERU,3980160.0
352 HAWI FAMILY HOSPITAL,3968480.0
353 MUHORONI SUB-COUNTY HOSPITAL,3960160.0
354 GILGIL SUB-COUNTY HOSPITAL,3950350.0
355 MARIAKANI SUB-COUNTY HOSPITAL,3946800.0
356 LOITOKITOK SUB-COUNTY HOSPITAL,3942640.0
357 OASIS DOCTORS PLAZA MIGORI,3908040.0
358 NEW IKONGE MEDICAL CENTRE,3895360.0
359 TIGONI SUB-COUNTY HOSPITAL,3888037.0
360 WANTE NURSING HOME LIMITED,3866240.0
361 SIAYA MEDICAL CENTRE,3820160.0
362 SAMAAD HOSPITAL,3798560.0
363 GUCHA COTTAGE MATERNITY &amp; NURSING HOME LTD,3793440.0
364 KASGUNGA COMMUNITY CLINIC,3778880.0
365 CANCER CENTER OF EXCELLENCY,3766043.0
366 PHADAM HOSPITAL COMPANY LTD - NASRA,3721259.0
367 NAIROBI MENTAL HEALTH SERVICES,3712800.0
368 CITY EYE HOSPITAL LIMITED,3707120.0
369 ST. JUDE NURSING HOME - GATUNDU,3702560.0
370 KATITO MEDICAL CENTRE-MBITA,3690500.0
371 ST. CAMILLUS MISSION HOSPITAL KARUNGU,3687640.0
372 BLUE VALLEY SPRINGS HOSPITAL LIMITED,3678540.0
373 NISSI MEDICAL CENTRE,3648960.0
374 SAMJOMEN HOSPITAL LIMITED,3633260.0
375 KANGUNDO SUB-COUNTY HOSPITAL,3627200.0
376 MAKINDU MEDICAL CENTRE,3612560.0
377 THE DERKHALE MEDICAL AND DIAGNOSTIC CENTRE LIMITED,3612000.0
378 NEW ELGON VIEW MEDICAL COTTAGE,3602140.0
379 SOMCARE HOSPITAL LTD,3597947.0
380 GATUNDU COUNTY REFERRAL HOSPITAL,3585900.0
381 THAGANA COUNTY MEDICAL CENTRE,3573120.0
382 KITENGELA SUB-COUNTY HOSPITAL,3547760.0
383 SISTO MAZZOLDI HOSPITAL,3539320.0
384 MEDIFORTE HOSPITAL LIMITED,3519093.0
385 RANGALA HEALTH CENTRE,3508030.0
386 CONSOLATA COTTAGE HOSPITAL CHUKA,3489580.0
387 RACHUONYO EAST SUB-COUNTY HOSPITAL,3487600.0
388 SUMMIT MEDICARE LIMITED NYANSIONGO,3476740.0
389 KIBWEZI SUB COUNTY HOSPITAL,3471520.0
390 ASAL DHALAT NURSING HOME LIMITED,3460800.0
391 NAIROBI ADVENTIST HOSPITAL,3447800.0
392 KALALIO NURSING HOME LIMITED,3444640.0
393 THE MAKUENI DOCTORS PLAZA LIMITED,3432530.0
394 VIHIGA COUNTY REFERRAL HOSPITAL,3431990.0
395 BARINGO COUNTY REFERRAL HOSPITAL,3391010.0
396 MAX CURE HOSPITALS LIMITED,3366990.0
397 HAVEN HOSPITAL BONDO,3351113.77
398 CRESCENT COMMUNITY HOSPITAL LIMITED,3337600.0
"399 OAK TREE CENTRE FOR KIDNEY &amp; CHRONIC DISEASES LTD 3,329,200.00400 BRIGHTWAY NURSING",3328320.0
401 NEWLIFE COTTAGE HOSPITAL LIMITED,3326400.0
402 GARISSA NURSING HOME,3320680.0
403 AVENUE HOSPITAL THIKA,3306179.0
404 THE RHAMONIA HOSPITAL LIMITED,3291600.0
405 NDIRU LEVEL 4 HOSPITAL,3282080.0
406 HORIZON MATERNITY &amp; NURSING HOME,3260240.0
407 JESSE KAY CHILDRENS HOSPITAL,3250160.0
408 KAPENGURIA COUNTY REFERRAL HOSPITAL,3249870.0
409 NORTHLIGHT HOSPITAL LIMITED,3241920.0
410 NAJRAN MEDICAL CENTRE LIMITED,3236800.0
411 JANEIRO NURSING HOME LIMITED,3226440.0
412 WELLWAY MEDICAL CENTRE,3176320.0
413 THE VETERAN MISSION HOSPITALS LIMITED,3171860.0
414 HEGALOW NURSING HOME,3171840.0
415 NEWHOPE NURSING HOME,3170480.0
416 BRISTOL PARK HOSPITAL MACHAKOS,3166799.0
417 JORDAN HOSPITAL,3161770.0
418 BONDO SUB-COUNTY REFERRAL HOSPITAL,3157640.0
419 NEPTUNE HEALTHCARE LTD,3154960.0
420 SENA LEVEL 4 HOSPITAL,3143880.0
421 CEDAR HOSPITAL,3133890.0
422 MEGALIFE HOSPITAL LIMITED,3116510.0
423 SKOVIC HEALTH CARE SERVICES,3112740.0
424 TRUE HEALTH MEDICAL CENTRE LIMITED,3102400.0
425 EKERENYO SUB-COUNTY HOSPITAL,3100720.0
426 KITENGELA MEDICAL SERVICES--KAJIADO,3100480.0
427 THE AMNI HOSPITAL,3097920.0
428 ST PAUL MISSION HOSPITAL,3096427.2
429 LAGSURE NURSING HOME,3078480.0
430 ZAMZAM NURSING HOME RHAMU LIMITED,3066560.0
431 WAJIR FOKAS NURSING HOME,3065930.0
432 SANITAS FAMILY HOSPITAL,3051600.0
"433 EXCEL HEALTH SERVICES, GARISSA",3034000.0
434 MEDSTOPS HEALTHCARE KENYA,3000960.0
435 IBNULMAJAH NURSING HOME LIMITED,2988160.0
436 BUKAAN DEEQ NURSING HOME LIMITED,2969960.0
437 CONSOLATA MATHARI TOWN ANNEX,2967870.0
438 RAVINE GLORY HOSPITAL LIMITED-MOGOTIO TOWN,2967640.0
439 THE NAIROBI SOUTH HOSPITAL LTD,2962190.0
440 MOTHER AMADEA MISSION HOSPITAL,2950640.0
441 MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,2945200.0
442 GERMAN MEDICAL CENTER LTD,2943900.0
443 THE RIVER JORDAN MEDICAL CENTRE LTD,2940720.0
444 LUTON MEDICAL HOSPITAL LIMITED,2937170.0
445 THE DAWAMEDS HOSPITAL LIMITED,2936918.0
446 ST. MONICA HOSPITAL,2897840.0
447 AMOORE SPECIAL CLINICS LTD,2896320.0
448 NAROK COUNTY REFERRAL HOSPITAL,2893069.0
"449 BLOOM HOSPITAL NAKURU LIMITED 2,879,470.00450 QARSADAMU MEDICAL CENTRE LIMITED",2870480.0
451 SALA NURSING HOME LIMITED,2849280.0
452 CITY GATE DOCTORS PLAZA LTD,2839460.0
453 BOGSO NURSING HOME RHAMU LIMITED,2835840.0
454 CANCER CARE KENYA LIMITED,2825700.0
455 IMARAAT NURSING HOME,2802240.0
456 KIMA MISSION HOSPITAL,2785840.0
457 ULTRA KATHIANI HOSPITAL LIMITED-MITABONI,2784000.0
458 NYAKACH SUB-COUNTY HOSPITAL,2777220.0
459 NGARA COMPREHENSIVE HEALTH SERVICES LIMITED,2776116.0
